id,date,user,pc,activity
{I1A1-L2AR17QJ-5382NRJZ},08/11/2010 07:35:00,BBS0039,PC-9436,Logon
{K1J7-T2HY89IK-5697ZNVE},05/13/2011 07:16:00,ONL0276,PC-2891,Logon
{C6T4-E3EF04XE-4312GUWK},02/09/2010 08:05:00,ENC0234,PC-7145,Logon
{Z9O7-L4YK94DX-8516RRTQ},11/02/2010 17:23:00,CTW0500,PC-9777,Logoff
{K9E3-J9JT67WJ-3898MOJD},02/05/2010 17:09:00,SPA0141,PC-2560,Logoff
{H7B4-C0LK04WO-7509WMGH},10/25/2010 18:00:00,TAP0551,PC-7623,Logoff
{Q9X0-Y9LV61UI-9918RAGE},02/06/2010 18:25:00,NMS0280,PC-8262,Logoff
{O8A9-I3DS15DZ-5280ZKYP},10/14/2010 13:23:25,RZC0746,PC-7500,Logon
{V1T9-Y6XH31YU-4506YFLD},09/16/2010 08:04:00,MAD0753,PC-5338,Logon
{H7C8-T7ML78VO-1472QEIO},03/24/2010 17:04:00,HDL0748,PC-2441,Logoff
{N6I4-B9MA30NI-5045MGAH},03/12/2010 16:20:00,FKB0163,PC-5087,Logoff
{T2V9-C5IS46VT-5657WBUC},09/21/2010 09:29:00,CJV0286,PC-6566,Logon
{V9T0-Y1OF58GW-3874FDUK},12/22/2010 17:05:00,ALD0529,PC-1187,Logoff
{L7D9-Y0JB77CM-4243NRPF},04/18/2011 07:32:00,HAM0985,PC-9010,Logon
{Y6D4-P8WB76CZ-4670LBDA},06/29/2010 13:35:17,KBS0874,PC-5106,Logon
{L9U3-I5LC30JE-6284YWAK},09/17/2010 18:30:00,DCC0160,PC-3839,Logoff
{Y2D2-V3KU63KI-6379NDQV},09/03/2010 18:07:00,POB0343,PC-5864,Logoff
{U5O4-I0YH55TX-8411RYGQ},06/14/2010 07:40:00,RYB0718,PC-4030,Logon
{J5R5-T1IY76VN-1795AOWH},04/29/2010 17:00:00,GCS0518,PC-2125,Logoff
{R6U8-P0IM05FV-2648ETOO},07/07/2010 08:05:00,ASL0378,PC-5031,Logon
{J4B9-M8QD61LV-2716ZVZO},08/10/2010 08:32:00,DDM0579,PC-3675,Logon
{G7T5-V2JV66DT-7269JDKW},10/04/2010 08:03:00,EPW0434,PC-4560,Logon
{H6J9-N9LY44YL-1764SDXQ},01/18/2011 18:06:00,AJL0462,PC-7416,Logoff
{G1H3-B9RF02DB-5000QKKF},01/15/2010 05:24:51,MPM0220,PC-9643,Logoff
{W3O6-F1GQ58SE-3584NZFK},06/24/2010 08:05:00,XBN0229,PC-7655,Logon
{F3V9-T5NB82LJ-6519FJVP},12/03/2010 19:39:00,RAW0915,PC-2113,Logoff
{Q7K8-U6OL53GS-7721ICAL},04/28/2010 17:52:00,MKP0861,PC-7614,Logoff
{I3Y4-R2PR60GT-2897KATN},02/11/2010 07:16:00,TDG0962,PC-2173,Logon
{B6C3-N9ST77YX-5581CBBY},10/27/2010 13:05:36,CMB0912,PC-6539,Logon
{B7L2-A1DE72WB-6287YEJH},02/22/2010 11:42:26,FOB0756,PC-4124,Logoff
{N4X9-O3BI04FP-1850CHBI},09/09/2010 07:15:00,ECL0930,PC-8127,Logon
{K0F2-U6OR65CM-9135VPVS},03/30/2010 18:02:00,GLR0975,PC-5468,Logoff
{F5Z2-Z5CN39WY-7904XLCG},05/04/2010 18:01:00,TBT0461,PC-4679,Logoff
{F5U8-M0EE15FX-5461UTFH},05/06/2011 10:40:52,TDG0962,PC-2173,Logon
{U9L5-A6WF97HJ-7618SWHF},04/07/2010 07:31:00,BBG0325,PC-6609,Logon
{N1A0-M1DQ72EG-6200RSIF},04/19/2010 17:51:00,PLH0862,PC-9669,Logoff
{A8I1-Q3OU39GR-5659PRNT},01/08/2010 03:38:18,BKW0374,PC-6956,Logon
{N1H7-M2XZ08CL-1478SBOT},06/11/2010 07:36:00,IIA0092,PC-2552,Logon
{A6N4-X1ZQ78HC-4325IBHK},04/27/2011 16:29:00,CHG0146,PC-0780,Logoff
{I2O0-X3IJ12NI-9859LHAT},07/08/2010 22:51:31,MNS0224,PC-8610,Logon
{X1H7-E6MX83RY-8555WSTV},07/19/2010 16:57:00,PGO0433,PC-7770,Logoff
{R3O2-E2BL83EU-0632OORL},12/07/2010 11:26:54,NOB0181,PC-3446,Logon
{W9X7-V1YL77JR-7897OTOT},02/25/2011 07:32:00,NSS0876,PC-5910,Logon
{L2O1-R6WJ09TM-1567TLNG},07/02/2010 07:50:00,GOK0238,PC-0039,Logon
{Q2S2-J8FS34OM-9036HFLX},05/14/2010 21:30:25,HWY0038,PC-8782,Logon
{G1D4-I4KX65DV-8724BJME},10/14/2010 08:08:56,BAL0044,PC-6260,Logoff
{A4L1-T4KD93QL-6611ZTMW},03/19/2010 07:48:00,AJN0607,PC-8303,Logon
{Y1S2-V3BA83EL-8225WSWQ},08/25/2010 15:28:00,RMS0266,PC-9183,Logoff
{F5N6-J5AC92WJ-4638PXPU},02/01/2010 09:09:00,OYM0026,PC-9261,Logon
{I6L6-Q1UC28FM-6293NZGG},07/02/2010 19:38:00,JCR0921,PC-9473,Logoff
{O5C0-G8DI66JY-2669XPNR},03/11/2010 09:23:00,FFC0891,PC-5843,Logon
{Q6F0-I7VV93IO-5268YFXR},04/27/2011 17:14:00,DVW0103,PC-7174,Logoff
{V8K4-M1ND21ML-0179RDCL},03/10/2010 18:00:00,THD0448,PC-9979,Logoff
{P7F3-X3XG91TY-9436IGTK},10/14/2010 07:30:00,PLH0715,PC-0653,Logon
{Y9O9-T4RW30OZ-5965AHYY},06/16/2010 02:00:50,JCC0225,PC-6755,Logoff
{M9W3-E8KG96CI-9450MIFA},08/04/2010 19:42:00,ABM0845,PC-9714,Logoff
{P3F2-A0CZ32NY-9237QIZT},05/03/2010 18:00:00,EGD0132,PC-4211,Logoff
{Q0A7-X6CU55NI-9722XWOT},02/02/2010 22:38:02,BAL0044,PC-9523,Logoff
{T9B2-H9RU80MF-5337SROO},01/27/2010 12:23:57,AMW0392,PC-6163,Logon
{A0Y4-Z4JR13HW-9930JEMC},03/08/2010 07:23:00,IAT0263,PC-4032,Logon
{S6J8-Z1WB86XM-9922DMHO},07/27/2010 15:36:00,ASS0206,PC-5276,Logoff
{M2U0-W2MF25OS-8286GGTA},01/21/2010 18:19:00,MFV0897,PC-8493,Logoff
{V4Y5-O0EL80GJ-6316MBZH},08/24/2010 09:02:00,FEB0306,PC-7757,Logon
{L0F7-H9RI83KH-8216YLHK},03/08/2011 09:26:00,GTD0116,PC-5312,Logon
{M0C2-H3ZE13ZS-9707CADV},05/04/2011 13:06:07,ABC0253,PC-2777,Logon
{T1H2-L7HZ70KJ-8565TPFX},11/15/2010 07:47:00,MNC0717,PC-7964,Logon
{H4E4-F1FG98XM-7613QEYE},03/29/2010 09:07:23,JMC0925,PC-4124,Logoff
{J3Y3-E5TH59MF-9122DOYQ},02/15/2011 20:30:00,BJH0811,PC-0969,Logoff
{D0D4-V5GZ79DH-5420XCHD},02/15/2010 08:12:00,JXH0493,PC-0692,Logon
{R5Q7-R9AI81NO-5376IXIJ},01/15/2010 16:53:00,EIM0156,PC-1874,Logoff
{A2W0-B3ZS77WE-1028IFIR},07/19/2010 09:01:00,LQP0508,PC-3233,Logon
{D8O6-Q0XV25AX-1186YFUX},05/12/2010 17:01:00,TET0621,PC-5252,Logoff
{Z8F9-K5EI39LN-5082TGYI},11/03/2010 10:22:49,GNZ0953,PC-3814,Logon
{R0N5-R7HS32XY-4202OHNS},01/17/2011 07:05:00,BSB0990,PC-8932,Logon
{V9Y4-C1HI53DR-3204BORB},07/20/2010 08:36:00,BBH0810,PC-3014,Logon
{N0U1-P5UX81VE-1291LUUW},08/16/2010 09:37:54,DJB0159,PC-4124,Logoff
{V7O5-Z4IX99LP-8408GFMJ},09/29/2010 07:07:00,MKL0941,PC-1246,Logon
{J3O4-L4YH44DG-7443PDJA},08/31/2010 18:49:00,VSA0230,PC-9547,Logoff
{S0P4-J7PN85OP-0255MRLK},02/24/2011 11:14:59,ABM0845,PC-9714,Logon
{U1W3-O2EX31UB-6199ZFMN},02/08/2010 07:40:00,ARL0034,PC-9080,Logon
{B3B9-Z1ZR79CS-1534OLEV},01/20/2010 08:47:00,QJR0688,PC-4835,Logon
{I7Q8-O0TV81XO-6059FVKO},05/03/2011 08:59:00,SCB0534,PC-5764,Logon
{J8W7-H2AA15VH-6043LFWW},01/07/2010 08:01:00,HIA0414,PC-6971,Logon
{P6P9-L8GH73SD-3716PMOM},06/02/2010 08:06:00,CSP0197,PC-9358,Logon
{Y7I4-T0EI63XY-8349WBYI},11/30/2010 16:56:00,IIW0249,PC-0843,Logoff
{X4W0-I7IR97NQ-2876GALI},04/26/2010 16:50:00,CSH0626,PC-6016,Logoff
{J7U1-Z3II74CI-9390YPKP},10/04/2010 19:38:00,KMB0922,PC-1725,Logoff
{A4U6-P4BI95SZ-2702ORSX},04/21/2010 07:55:00,SMW0084,PC-8396,Logon
{H8M0-F8BH52LU-2118MHNL},06/04/2010 07:32:00,YCE0983,PC-3764,Logon
{P5D9-J9YI27EX-4675FGWB},03/04/2010 07:02:00,SSS0345,PC-3543,Logon
{R7T5-Z2DG56XB-0737XRQZ},05/05/2010 08:00:00,CKB0427,PC-2709,Logon
{U1L4-W3FD12PM-3521BPUQ},02/16/2011 09:25:00,HWH0646,PC-8087,Logon
{J8E4-Z6GK31BB-0037KFNQ},11/15/2010 18:02:00,MFV0897,PC-8493,Logoff
{W3Z0-Y4IX21ZS-7709WAEW},08/19/2010 13:12:31,DFH0188,PC-0205,Logon
{K8M4-U8KV41FT-2603AMCV},09/13/2010 18:08:00,CCM0467,PC-9850,Logoff
{W1Q2-B8WF30MN-2959AZUQ},05/17/2010 09:07:00,ESR0693,PC-8863,Logon
{K9J7-Z5IP88XL-3906VBVG},01/11/2010 16:23:00,GCG0951,PC-4704,Logoff
{Z9K7-J9FY12DQ-4316ZGUK},03/29/2010 13:55:03,HWH0646,PC-8087,Logon
{V1Q4-H3VC76DK-3987DZUL},07/08/2010 08:04:00,SSG0250,PC-6809,Logon
{B6W3-F7LJ37IX-9934ZPLV},06/28/2010 07:54:00,JCV0245,PC-9136,Logon
{J2Y9-E2DT66OR-6515DQDU},10/25/2010 18:15:00,MIB0904,PC-7811,Logoff
{M6K8-U2SK15JK-2666VLDQ},09/20/2010 07:43:00,IDO0176,PC-7886,Logon
{H4S5-T6DL13OK-8736XLYB},04/01/2011 16:13:00,MSD0939,PC-3430,Logoff
{M7T2-W7KI02HU-6162UYIL},07/23/2010 13:23:00,DIB0081,PC-9524,Logon
{F6O3-S0SV75JZ-4241LLXJ},08/04/2010 21:28:00,TLK0993,PC-2064,Logoff
{L8X3-D4MR26RC-4768TZZD},09/07/2010 16:06:00,JPA0667,PC-6034,Logoff
{T8H1-I8SS64YO-8869NMUH},06/10/2010 16:52:00,JKJ0698,PC-1917,Logoff
{V6J2-R0NA20RA-0796GKOC},01/28/2010 08:09:07,HDS0367,PC-0365,Logon
{Y6K2-J9CO42MK-5510IEDK},03/05/2010 22:29:51,DMG0358,PC-1949,Logoff
{Q4J7-R0TF53AP-3192SGOE},05/09/2011 08:32:00,JSA0775,PC-3587,Logon
{X9J7-Z8OA69KX-1432SFMR},01/21/2011 07:46:00,OCS0865,PC-8309,Logon
{T7G5-F4TJ35TP-5192DPWT},02/19/2010 07:53:00,NRD0548,PC-4527,Logon
{Z6E2-C8AR37OT-8912FKCH},02/22/2010 07:00:00,TDG0962,PC-2173,Logon
{C9C0-E6AW66DP-1591SWVP},12/06/2010 18:02:00,DAG0558,PC-0494,Logoff
{S3F5-V4RP23XN-5597VRLJ},09/02/2010 16:18:00,RKF0164,PC-4418,Logoff
{Q7K5-L5VC50GA-8620MFHD},06/28/2010 10:28:02,VAA0087,PC-3020,Logon
{M6S3-H0AT86QK-0654CKCC},08/16/2010 07:54:00,IJM0444,PC-8734,Logon
{G8R4-I4PJ77XP-8253PDNO},01/10/2011 08:24:00,MHA0798,PC-0118,Logon
{X9C3-T1QM70PM-2998PUUW},01/21/2010 18:15:00,ARB0881,PC-0839,Logoff
{V4E5-G7BG39WG-5225ZKHO},05/05/2010 10:18:20,VCC0396,PC-4582,Logon
{W6S8-B0FF53UY-0459LRMA},12/16/2010 07:15:00,RSM0277,PC-2930,Logon
{T8T1-P9YQ30MO-4203EKBC},02/22/2011 08:00:00,ALH0402,PC-2119,Logon
{X6R9-D1MW04VK-3462NHPK},09/01/2010 17:00:10,IKP0472,PC-4124,Logoff
{S1A1-A7QM85UU-1118HNSF},07/26/2010 07:34:00,DCC0160,PC-3839,Logon
{D7A6-F7XS34PC-4279PJOO},08/24/2010 08:02:00,AAW0353,PC-8732,Logon
{X5O4-O3DO29YC-5971MZCY},04/29/2010 07:46:00,JMB0308,PC-0814,Logon
{L1X9-O8KR94BS-2616GLFF},03/29/2010 07:20:00,GTD0219,PC-6425,Logon
{N1A3-K5TA14UI-8017CIZQ},02/25/2010 07:56:00,NGC0058,PC-7558,Logon
{E4Z5-E2VA48JE-0772TZAQ},08/20/2010 07:45:00,DBG0261,PC-6692,Logon
{E2S0-T4LZ23FJ-9520VCAP},08/20/2010 07:59:00,RHO0732,PC-6232,Logon
{L9I3-U8UQ21OE-6265GFXX},05/07/2010 08:26:00,LCC0819,PC-8192,Logon
{Z9Q2-G4WY53OD-6560JQLU},02/08/2010 08:01:00,GAF0060,PC-4911,Logon
{O6Q2-Z8YW19MQ-5524URVF},01/26/2011 08:15:00,CWR0502,PC-3737,Logon
{P5D3-E2KT69VY-2936YTXB},02/10/2010 09:16:00,AGB0643,PC-2461,Logon
{I8F0-K9QP90CR-1238AYMT},10/05/2010 17:25:00,BJH0354,PC-1332,Logoff
{W7F2-U1PX51OZ-6399DNWB},01/07/2010 18:21:00,KJA0152,PC-6956,Logoff
{C7I0-R2KO51DQ-2861CPGI},08/24/2010 08:18:00,AAF0791,PC-7357,Logon
{O5Q7-C7KM75BP-4020UBYA},07/16/2010 08:02:00,DAL0673,PC-9156,Logon
{L9V8-V5TA46TB-8429DRAS},04/27/2010 07:05:00,CWB0065,PC-4621,Logon
{I5P6-C1ZW72VS-5374JSEB},04/16/2010 16:30:22,SCP0130,PC-4124,Logoff
{U8Z9-F6UQ07QG-0367QNFD},03/03/2011 21:04:38,JRS0362,PC-3343,Logoff
{P9J0-Q5UF44AU-3807OPUV},06/08/2010 07:34:00,ABC0174,PC-5156,Logon
{S7R6-B6JG82VE-4374ALHM},08/17/2010 15:19:00,SGM0021,PC-1528,Logoff
{K5Z0-J2DB62DV-2973LQGU},04/14/2010 18:19:00,CLD0894,PC-6260,Logoff
{J5Z3-H7FS72UF-4116IBJG},05/06/2010 07:17:00,CSL0949,PC-6544,Logon
{V5Q6-S9OO88MA-4336WTMI},01/24/2011 12:35:44,DIW0118,PC-0174,Logon
{W2R9-K4IV43EP-9195BQPT},12/16/2010 08:17:00,SBQ0786,PC-2069,Logon
{K4N2-P6OB25CY-0040WICT},11/29/2010 07:49:00,MKG0711,PC-2368,Logon
{V9H0-O7VJ95XZ-7416RAFC},08/27/2010 08:03:00,CRP0456,PC-4328,Logon
{Q4H0-Z1OA91DP-8427ZIEN},04/30/2010 20:37:00,BBH0810,PC-3014,Logoff
{W8M4-S2EF45RG-5912BHHA},11/08/2010 08:15:00,SSH0799,PC-0902,Logon
{V5X5-Z2YB25EK-8190SYHP},01/03/2011 13:39:44,HDD0806,PC-6032,Logon
{L7G3-J4UX72WO-7071LBCA},01/20/2011 09:07:00,BRB0355,PC-9896,Logon
{O3Y4-Y9VC14EK-2581CMIO},01/06/2010 07:48:00,JBM0350,PC-9744,Logon
{T3T3-L3VQ88TB-0227TYRI},09/02/2010 16:04:00,HTH0007,PC-8851,Logoff
{D8W8-J7SN01QD-6303MTXB},06/03/2010 15:48:00,ARL0034,PC-9080,Logoff
{P2P5-Z0PV89SN-4732EDGC},10/18/2010 08:41:00,FKK0055,PC-0435,Logon
{C2H5-H5EV38PK-0216DJWG},11/08/2010 08:24:00,NKH0807,PC-3000,Logon
{A0E1-I4EA20TU-1035JHXE},06/01/2010 07:13:00,MKS0204,PC-5102,Logon
{H9G4-Y6ZK44WG-8043GPCC},03/30/2010 07:33:00,ZDW0859,PC-2066,Logon
{Z8K0-H2EP37TM-6450KVXN},07/13/2010 12:37:49,AMW0392,PC-6163,Logon
{I2S5-B9DJ76XY-1308FNJM},10/04/2010 17:00:00,HWW0436,PC-8391,Logoff
{R9S3-I9YJ17SP-1901LYOP},08/25/2010 16:59:00,PKB0429,PC-1521,Logoff
{G5L7-X6FZ38XN-2433TKUL},11/18/2010 08:06:00,SOB0360,PC-6720,Logon
{A0K7-M1DX64HY-0686DQBJ},04/01/2010 07:54:00,BCB0679,PC-0290,Logon
{X8G7-E8UC69SW-4392QTWT},02/24/2011 09:25:00,KLM0639,PC-7387,Logon
{U5K3-Z5QR33FB-8584OPSP},09/22/2010 07:20:00,USH0199,PC-3581,Logon
{V7J7-Z7YS41JD-2178NMBL},02/16/2010 09:00:00,LQP0508,PC-3233,Logon
{M8J0-A9VR03UD-6738CLSB},05/10/2010 21:28:36,SBN0866,PC-8714,Logoff
{Y6K6-R5UW09BM-9006PHJF},01/19/2011 15:56:00,ORM0669,PC-4860,Logoff
{Y0A9-A6VG25XO-8868GEHB},12/13/2010 16:46:00,CJH0702,PC-8541,Logoff
{O8F3-I8NB29GE-5342WVYU},05/04/2010 08:31:00,AAN0823,PC-7708,Logon
{L6X2-K6QP57GX-3011IAWW},07/02/2010 18:27:00,CLD0894,PC-6260,Logoff
{J7G0-H8KR37JP-4423GKAD},04/08/2011 08:33:00,NMG0766,PC-6258,Logon
{T5X7-V3HX90LS-6350CLEF},04/12/2010 17:00:00,CJM0521,PC-6249,Logoff
{J2J0-I0RB29XQ-3134OSIJ},04/16/2010 16:15:00,HXL0968,PC-0623,Logoff
{R4A9-Z5GS01FF-9241ELMW},03/07/2011 07:32:00,MAH0864,PC-2024,Logon
{L9D2-K1AB25EC-2192ZGKA},02/03/2010 19:30:00,IJR0825,PC-8560,Logoff
{U7P1-J7MX90GB-3257XGCM},03/23/2011 18:08:00,EJW0884,PC-0335,Logoff
{U8L0-D1DS20JD-8297IXKG},04/22/2010 13:26:55,NCO0666,PC-6519,Logon
{C4H3-U1CP57BT-3327LBQZ},03/28/2010 15:54:39,JKJ0698,PC-0120,Logoff
{V7N3-O4EW45ON-0114DQBC},10/19/2010 17:06:27,QRM0739,PC-4124,Logon
{O7V4-P3LP92HU-7338STMP},10/08/2010 15:42:00,GRC0145,PC-4136,Logoff
{R7D5-W1PS99OF-2487NVTJ},01/24/2011 20:00:57,AJF0370,PC-4753,Logoff
{D8N3-C8AO78BK-5259GGGY},08/12/2010 15:39:00,MNS0224,PC-8874,Logoff
{B7Z3-T8WN24QU-5917UOPO},05/12/2011 15:29:00,AMD0077,PC-0330,Logoff
{S1U8-P6MU33KX-6245FSYN},08/05/2010 08:00:00,ARA0252,PC-4886,Logon
{J9F1-T3OR66KX-5404XAAF},12/07/2010 17:09:39,JCC0225,PC-6807,Logoff
{Q9M5-F3GP73CI-5285UWFE},05/10/2011 18:12:00,LDG0459,PC-5621,Logoff
{Q5Y0-R7AX35SA-5240XYOO},04/29/2011 05:55:47,IBB0359,PC-5282,Logon
{I1B8-K3ZV01UQ-1238FFDT},11/19/2010 17:24:00,IMB0481,PC-8761,Logoff
{N9R8-Z5RE44VF-8792ZOUW},08/20/2010 02:26:44,KJP0371,PC-2996,Logon
{R9B7-N8GO79MU-6316DUNE},04/26/2011 07:35:00,AIP0982,PC-3733,Logon
{V6B1-P2RC82WB-1925DDCT},12/06/2010 07:43:00,PDW0259,PC-8804,Logon
{N0I0-H0HN16PG-1751EIQL},01/13/2010 07:15:00,ONL0276,PC-2891,Logon
{R2V1-I5YQ65QP-3560YJUC},08/03/2010 11:56:20,NGF0157,PC-6056,Logon
{W8N8-S9JV01MK-4154QTWU},01/05/2010 08:30:00,JDF0593,PC-6301,Logon
{B2M0-T6RJ59EW-1988NBEZ},11/24/2010 16:56:00,DMK0257,PC-1279,Logoff
{U5Z0-H9PS04AQ-3757NNZG},06/10/2010 16:46:00,MNC0717,PC-7964,Logoff
{Y8O6-L8QA68UL-2683MTWP},05/19/2010 18:33:32,UIR0043,PC-0389,Logoff
{M5H0-I2HB67CL-5395CJKX},05/13/2010 02:59:45,LBC0356,PC-7264,Logoff
{Y8H8-A8JA06TH-5115LOHR},03/22/2010 15:52:00,JCG0316,PC-9245,Logoff
{U1T7-C3UV43YK-4238DBBX},06/10/2010 02:09:26,CCA0046,PC-7309,Logon
{P8O6-U4TG58KN-7522SPIL},11/29/2010 17:02:00,CNM0800,PC-9403,Logoff
{G6Z6-Y5ZP09XR-9580EVDI},05/03/2010 08:01:00,AHM0410,PC-3686,Logon
{X9R3-R3DE96WI-2608KSZB},10/29/2010 17:04:00,FMG0527,PC-4256,Logoff
{J2Y6-X9UN18AE-1034FZEE},05/27/2010 17:03:00,MIC0726,PC-9791,Logoff
{L0A8-V5OR25MW-9891GGQF},07/31/2010 09:15:00,ALB0892,PC-2744,Logon
{Y6Z0-T0YE51PM-2318WACF},01/24/2011 17:28:00,ENL0100,PC-3494,Logoff
{X7E9-F3RX71AM-3899GBGN},02/03/2010 14:32:16,BMG0917,PC-6688,Logon
{J9E0-O2UD03AC-6941FWBF},12/07/2010 08:22:00,JLM0364,PC-3791,Logon
{E2E3-G5CI48AH-6627HQBI},03/24/2010 18:09:00,GZB0469,PC-3887,Logoff
{F0X0-W4HL51DB-9414HEJC},02/05/2010 07:49:00,DLF0377,PC-4368,Logon
{P4M9-R2EG53WI-6848TTLS},07/14/2010 18:57:00,IKR0401,PC-6741,Logoff
{U5T9-F4XK35GK-4609WHQL},04/01/2011 16:47:00,GZC0735,PC-8219,Logoff
{K0J0-S7IT17EI-9306DIEA},02/10/2010 12:56:30,AKR0057,PC-2879,Logon
{C7N9-A7ND29EK-2673ZYUV},03/31/2010 07:50:00,HWW0436,PC-8391,Logon
{G6G0-B8EP76CA-4004EXFO},01/21/2011 08:04:00,ANP0555,PC-6173,Logon
{G7V7-C3BG07EE-0793VMXF},02/10/2010 09:22:00,DKB0631,PC-0818,Logon
{I4K0-J6GW24XB-8949OHXX},03/24/2011 17:09:00,SPA0141,PC-2560,Logoff
{E0S6-W2RN81NC-1746FHCQ},03/10/2011 15:57:00,MLP0668,PC-0772,Logoff
{E3O2-Y2UC95LT-4988TKZJ},05/09/2011 09:16:00,HOB0994,PC-7880,Logon
{L0Z1-A6BX91JX-1504SOQZ},07/12/2010 18:58:00,VCC0396,PC-4582,Logoff
{J6N2-K4AN57XF-3945EXNI},12/31/2010 07:17:00,SBN0971,PC-0151,Logon
{F2M4-P8MR45AR-0137SNPR},03/23/2010 17:24:55,GTD0219,PC-1243,Logon
{Z0A0-V0MH29IT-4119YCMI},10/15/2010 17:05:00,ETR0428,PC-0508,Logoff
{C5M4-D4RS14ZE-1754YSWH},12/16/2010 07:45:00,LBF0214,PC-3819,Logon
{X0Z5-T6EN82FK-2959RKMH},08/31/2010 12:22:54,CIM0271,PC-3291,Logon
{F5C7-R3UN02AY-1308NPXR},05/05/2011 10:39:52,BHC0665,PC-4124,Logoff
{X9Z4-U9DS94YY-4067TUHE},06/04/2010 19:00:00,ATP0662,PC-4127,Logoff
{W4W4-K1FW43CJ-7891FMYA},07/06/2010 08:01:00,JPW0741,PC-5762,Logon
{L0U0-R0BY60EN-9591BCRP},11/30/2010 12:09:07,MDH0686,PC-9901,Logon
{R2R3-U8IA72XX-2525XKMG},01/07/2010 08:10:00,BEH0615,PC-9461,Logon
{A8S2-X3HE59YJ-0146MSSX},03/17/2011 07:13:33,KBP0008,PC-4124,Logoff
{R4P9-Z1XK07OA-0873VIHF},03/08/2011 08:00:00,EBC0390,PC-8830,Logon
{D5D4-P0BT27HS-8169MGOZ},03/25/2011 08:46:00,JKM0303,PC-1208,Logon
{U9L2-V9LV91KR-9240YPXT},07/21/2010 16:59:00,DGW0752,PC-5090,Logoff
{I0P8-G4ZG25EO-0182GLPD},08/02/2010 09:07:00,LJR0523,PC-5162,Logon
{R6K8-O4RJ47GA-5859RXYC},07/23/2010 18:38:00,KVT0028,PC-8654,Logoff
{W9I4-G2TP04RC-9691ROHS},11/15/2010 08:05:00,UJC0737,PC-9612,Logon
{V0M5-L6RC28IA-5363IQJS},11/29/2010 17:23:00,YEV0793,PC-0391,Logoff
{C1O2-U7TU07PS-8379ZFQQ},04/26/2011 07:08:00,ELH0960,PC-7775,Logon
{O0Z6-D0MJ86PR-1681XBQW},10/12/2010 07:54:00,IMG0320,PC-0422,Logon
{T2J7-O2NM28FP-4752FIPF},10/05/2010 17:51:00,JCW0858,PC-2381,Logoff
{Y1T9-Z5OS39ZG-7021ZPYN},06/08/2010 17:53:00,KKW0879,PC-2531,Logoff
{X7S0-E2WC84CJ-4882LMEJ},01/26/2010 08:00:00,CAB0614,PC-6638,Logon
{I8P8-O5OX88FF-4130XUHT},03/23/2011 21:15:00,GTD0116,PC-5312,Logoff
{W9Y1-F9KJ40PJ-4728BMPD},06/06/2010 13:02:43,EHB0420,PC-1586,Logon
{A8U2-Z7WS44FT-2850LZYY},01/04/2010 08:15:00,SOB0360,PC-6720,Logon
{X3R1-I7JS08MG-7841EOKK},01/27/2010 17:56:00,MGS0974,PC-0351,Logoff
{U3Z3-N6LJ66WX-5479IFIL},09/16/2010 17:11:00,SVL0803,PC-6020,Logoff
{C8R1-C0WA70LU-0662EZIG},08/16/2010 13:43:41,IBB0359,PC-6204,Logoff
{R4R4-P9AF80IQ-3137NFMT},01/26/2011 18:08:00,AGB0186,PC-8410,Logoff
{E8K2-C7XR11GB-7305AUXO},03/14/2011 22:24:26,QNP0216,PC-3469,Logon
{U6D5-L7VJ45WW-1058TFGD},02/03/2010 19:43:00,JAJ0849,PC-9819,Logoff
{F7J1-C7OZ65OZ-9772IDPT},06/17/2010 08:02:00,ORB0473,PC-5388,Logon
{W0A3-M7NQ10UQ-0049MCWO},09/01/2010 18:11:00,TSG0906,PC-0669,Logoff
{H4Y7-N8DR12PX-9804LOFE},06/09/2010 15:46:00,JCG0316,PC-9245,Logoff
{E9Y9-R5WY75FU-8598ELDR},05/24/2010 07:46:00,CJG0470,PC-2765,Logon
{P2S9-V1QK23VS-8825LKNA},05/14/2010 02:31:44,CBB0365,PC-5156,Logoff
{P5X3-F6DW50WH-3538ERGQ},07/22/2010 10:23:49,GZC0735,PC-4124,Logon
{W9V3-I2PU32MX-5933EVFP},03/04/2010 07:53:00,BBS0422,PC-4551,Logon
{V5G2-S8TJ00KR-9578TRSU},11/15/2010 08:31:00,ADD0846,PC-4109,Logon
{N2N0-S9EH87ZP-1313NMBS},03/11/2011 07:46:00,KJW0416,PC-4955,Logon
{D5O1-L9ZV63ES-7303AAIC},01/21/2011 08:34:00,JRL0574,PC-4386,Logon
{M4U3-U3DS74JE-0616XTGS},02/21/2011 09:19:00,GTD0898,PC-5066,Logon
{Z6R5-E0JV54UZ-5132TPJY},04/25/2011 08:04:00,KWC0004,PC-2017,Logon
{F6T0-U9HW45LN-4998TXYJ},03/01/2011 07:31:00,MMG0943,PC-4124,Logoff
{K6S4-D8FL52DE-7219KAVG},12/02/2010 17:14:00,FBW0747,PC-2349,Logoff
{E0F7-N2TU17OE-4335VQVY},06/09/2010 17:48:00,DRR0242,PC-5002,Logoff
{V0N0-P2KX52VZ-1315WRXP},03/26/2010 09:17:00,HAC0282,PC-2674,Logon
{B7R4-J9AW81MQ-7681YKPN},09/28/2010 20:32:00,ACV0812,PC-2550,Logoff
{R6U0-P7MU04MM-4886XRLG},05/28/2010 08:23:00,TJG0582,PC-9311,Logon
